request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0523|Measurement & modeling (1)|replicate_1,G-8894a3478dba501196efcacbf7f9ec4f16728e15,G,target,LP0523,Measurement & modeling (1),full_questionnaire,1,google/gemma-4-31B-it,2b258a73b66026b049db810f7b48162b02d9fe56e29a6d496b977dca39b535fc,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,518231714,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Former skeptics|replicate_1,G-344c9f986aa818b2d3df3d0f897460ab1b539893,G,target,LP0523,Former skeptics,full_questionnaire,1,google/gemma-4-31B-it,f4f0f4af46f8e264bd17f3575e1123c43144fff1286f7e2076b51bbc5693f6c7,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1396791267,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|High public trust|replicate_1,G-ad909e52e76395f3a0cb48585eb14bbff486fb75,G,target,LP0523,High public trust,full_questionnaire,1,google/gemma-4-31B-it,bb69657ce8d0f0a47e113540ebc46aebf7aab5b04fa87e80dd451bfa7cb1dfbd,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1116000923,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Measurement & modeling (2)|replicate_1,G-904c93237086271000f7db19e846fd677becc8f9,G,target,LP0523,Measurement & modeling (2),full_questionnaire,1,google/gemma-4-31B-it,de8d37db922bb40dd104d6644c88a40c43500490a15bd5bb3f8f7c07ed20fd13,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,287264089,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Peer-review|replicate_1,G-d1a8de578e87fec0eec901926093fef1f263670b,G,target,LP0523,Peer-review,full_questionnaire,1,google/gemma-4-31B-it,9c25cbd8e6c1dca57b470027e3e455cad12941db2d8ee09d5c8d8f013b6dafcf,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,836352882,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Scientist community helpers|replicate_1,G-3625c12639685982f3290a614e460ca35106030a,G,target,LP0523,Scientist community helpers,full_questionnaire,1,google/gemma-4-31B-it,6e92e79fca2dc0f73f1e3fb4f9553d898582e4e0c486cc74a77a9379f2fb01ad,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,632544207,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Consensus|stage_a|replicate_1,G-fba9a1315c833ef03fdda30acb0c481bcb8378f0,G,target,LP0523,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5fbb5f684d94511156648c632056e59b115a0602900db93a096607b90a4dac5c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1406566742,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0523|Consensus|stage_a|replicate_1,5fbb5f684d94511156648c632056e59b115a0602900db93a096607b90a4dac5c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0523|Portrait Prof. Cherry|replicate_1,G-9df0ead2784d67993dfdd0d087efd15819f47bfa,G,target,LP0523,Portrait Prof. Cherry,full_questionnaire,1,google/gemma-4-31B-it,9bfea2e3f4eb51dace54d4dbecb8d75931442d826597b72cfc41b9b2cc8d276a,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,875511104,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Model accuracy|replicate_1,G-c716afeec57d0a2ffe7fd074e4678208c91054e1,G,target,LP0523,Model accuracy,full_questionnaire,1,google/gemma-4-31B-it,55c971e9ec1a2e24b15bcd43638dadf1c55c2ba4e8b1859e3db8c1eb73fd617c,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1403677199,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Interview Prof. Sebille|replicate_1,G-49bbcf949e936f392d489fb8f92eeed66ee56785,G,target,LP0523,Interview Prof. Sebille,full_questionnaire,1,google/gemma-4-31B-it,4c49d0cef7aba56632c3e128ea8e3965aafa563b1434d8104bb28ac08354d88b,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,839585379,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0523|Extreme weather predictions|replicate_1,G-e383f266bf74d7b7b167a3c9f4ce89c15d234ea2,G,target,LP0523,Extreme weather predictions,full_questionnaire,1,google/gemma-4-31B-it,25898b5c48fc7ccf7fb2d85dc91aac8c071ec56ee0a2100690a7bde3b44154e7,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,108838024,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""newsletter_signup"", ""Q016"": ""funding_5_raw"", ""Q017"": ""distrust_post"", ""Q018"": ""inst_trust_epa"", ""Q019"": ""inst_trust_nasa"", ""Q020"": ""inst_trust_noaa"", ""Q021"": ""inst_trust_universities"", ""Q022"": ""inst_trust_federal_gov"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""belief_post"", ""Q037"": ""policy_general"", ""Q038"": ""policy_specific_1"", ""Q039"": ""policy_specific_2"", ""Q040"": ""policy_specific_3"", ""Q041"": ""policy_specific_4"", ""Q042"": ""policy_specific_5"", ""Q043"": ""policy_specific_6"", ""Q044"": ""policy_specific_7""}",standard,,,,,
G|LP0524|control|replicate_1,G-0b67e9b0ad17a7f22b12ff86dddd519b24bdf6da,G,target,LP0524,control,full_questionnaire,1,google/gemma-4-31B-it,0fdaeaafb8664d1394dcb55c6ef51a7415e3ba5b067a050b3853c45fe0da8b5e,bb1c98481fc46b327da63d5d0f8e658f3976892c797251bffb1140721e829872,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1139243859,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""trust_post"", ""Q014"": ""inst_trust_epa"", ""Q015"": ""inst_trust_nasa"", ""Q016"": ""inst_trust_noaa"", ""Q017"": ""inst_trust_universities"", ""Q018"": ""inst_trust_federal_gov"", ""Q019"": ""funding_5_raw"", ""Q020"": ""distrust_post"", ""Q021"": ""newsletter_signup"", ""Q022"": ""policy_role_1"", ""Q023"": ""policy_role_2"", ""Q024"": ""policy_role_3"", ""Q025"": ""policy_role_4"", ""Q026"": ""donation_ams"", ""Q027"": ""belief_post"", ""Q028"": ""policy_general"", ""Q029"": ""behavior_meat"", ""Q030"": ""behavior_transport"", ""Q031"": ""behavior_solar"", ""Q032"": ""behavior_fly"", ""Q033"": ""behavior_talk"", ""Q034"": ""behavior_donate"", ""Q035"": ""policy_specific_1"", ""Q036"": ""policy_specific_2"", ""Q037"": ""policy_specific_3"", ""Q038"": ""policy_specific_4"", ""Q039"": ""policy_specific_5"", ""Q040"": ""policy_specific_6"", ""Q041"": ""policy_specific_7"", ""Q042"": ""concern_1"", ""Q043"": ""concern_2"", ""Q044"": ""concern_3""}",standard,,,,,
