request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0101|control|behavior_mean|replicate_1,F-3b27bcf62f87023ceeec190d91416f6b0818342a,F,target,F0101,control,behavior_mean,1,google/gemma-4-31B-it,6739fa6b2abacc815d295f60c439e699619abb7f610a86a2d0f00ff2da41b17a,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,634813481,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0101|control|donation_ams|replicate_1,F-eb645c40b12ef4071609321e05b966402036cd94,F,target,F0101,control,donation_ams,1,google/gemma-4-31B-it,a9e16e8d7fef55dfd8e91a2cd3fa2384ac9d0e405ec1ee0061efc64204887609,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,133672076,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0101|control|newsletter_signup|replicate_1,F-c35b371f16b1174bccb9ddd3f349200e15285933,F,target,F0101,control,newsletter_signup,1,google/gemma-4-31B-it,eb953798e3d62bdc445e2883ff33a5c90a4e4268581594cfcded61853b662221,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,493323660,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0101|Corporate reliance|trust_multidimensional|replicate_1,F-f38fa01cb46e374bc1e605655c678efb323f22cd,F,target,F0101,Corporate reliance,trust_multidimensional,1,google/gemma-4-31B-it,cf43303f6e831e65143c6599c44b24082e6b2e331682ffb35ad102db0014cff1,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,462256008,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0101|Corporate reliance|trust_post|replicate_1,F-5c724658e768f6d4bc024cfb331fee6ef3e09c7f,F,target,F0101,Corporate reliance,trust_post,1,google/gemma-4-31B-it,cf7946c5a624a28c9317127dcf64345e0e558785bf4e121d042ee092343a3cd1,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,541950855,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0101|Corporate reliance|distrust_post|replicate_1,F-93cedd99314582dd2bffffab4538b69ff185daf6,F,target,F0101,Corporate reliance,distrust_post,1,google/gemma-4-31B-it,336c0b6476858d703e1315a27576d67fad072b3f128bce4f13e91fbfa9fec169,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1491287569,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0101|Corporate reliance|funding_perceptions|replicate_1,F-05fce939e4af62f63a453005b22638c8305e75f0,F,target,F0101,Corporate reliance,funding_perceptions,1,google/gemma-4-31B-it,9441528506655f2f8d902fc5f2c14ed9a3e95a2b088ada4cd08d17f6ba66b83a,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1890137449,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0101|Corporate reliance|policy_role_mean|replicate_1,F-12c8d4ff94cf347f97e96d4e19d0692b8e75ce7b,F,target,F0101,Corporate reliance,policy_role_mean,1,google/gemma-4-31B-it,89359cc43502732c52793b229acca056b2e2e07813f798b94b3c038044fad760,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,979426942,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0101|Corporate reliance|inst_trust_mean|replicate_1,F-72085ee748aea752cfcc08969f36eacfd9671a2d,F,target,F0101,Corporate reliance,inst_trust_mean,1,google/gemma-4-31B-it,ae97b5e22da776a4f9f4cebdb52f35606dd531cebb101f73c413a29a8e2ef48d,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,750740770,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0101|Corporate reliance|belief_post|replicate_1,F-089363ed19b4e70cc7f55280d228b900d9a799dd,F,target,F0101,Corporate reliance,belief_post,1,google/gemma-4-31B-it,2da9076267456ed81952b1aba0551e3337c5820e2be50d2c89b7b30efcc3b0d7,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,719040230,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0101|Corporate reliance|concern_mean|replicate_1,F-934d01dbfe887bff9108986521a6e885c43950af,F,target,F0101,Corporate reliance,concern_mean,1,google/gemma-4-31B-it,b4cedb45513ebf4711a26ed76604f0d29d313de306a81150ef626b534ce070ef,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,623017913,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0101|Corporate reliance|policy_general|replicate_1,F-d25d6657cfdf40cb6d04a77c5e0c4fea7f33d8a9,F,target,F0101,Corporate reliance,policy_general,1,google/gemma-4-31B-it,8ad5f7608e6a8ad638cc70431521fc114f697bb78d7c4f602d208570ed65c917,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1956253053,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0101|Corporate reliance|policy_specific_mean|replicate_1,F-2c70bfa2d2342bb45f9e3ae2683318c8ed12e9b5,F,target,F0101,Corporate reliance,policy_specific_mean,1,google/gemma-4-31B-it,16e253d3d3239ae12ddbf459fbf73b585b8214dc13555be7d8c6acebb338865a,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,722840314,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0101|Corporate reliance|behavior_mean|replicate_1,F-eb9cf6315939f395f6e72f9de547abeee130a764,F,target,F0101,Corporate reliance,behavior_mean,1,google/gemma-4-31B-it,2d050fc471679487e48a83def90b28c5eb205d99747ef84d14ed9995cbf7f9da,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,812900347,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0101|Corporate reliance|donation_ams|replicate_1,F-9b236687ff5a3c9a05f2f203bb62402b96eef89a,F,target,F0101,Corporate reliance,donation_ams,1,google/gemma-4-31B-it,3958246c07a58b43998b24c692b60892431bc830283dcd68c15de54fe62dd483,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,899746220,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0101|Corporate reliance|newsletter_signup|replicate_1,F-4ce63102813f1c1a516d93a6e21411b85f65180d,F,target,F0101,Corporate reliance,newsletter_signup,1,google/gemma-4-31B-it,8c2e5b54ea0d2b653664a10033f515f34ee8997571623e8103906f90c15037e4,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,453738016,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0101|Social justice|trust_multidimensional|replicate_1,F-755b342e39084b48b18a243c4125fda5483dde52,F,target,F0101,Social justice,trust_multidimensional,1,google/gemma-4-31B-it,5946d862fd9bc981178aad119d28e6d833f084a2b7902e4ff00c41331a2b5a41,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,599700390,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0101|Social justice|trust_post|replicate_1,F-3a5651b145150c16d5d3e5d19be358b7cfde952f,F,target,F0101,Social justice,trust_post,1,google/gemma-4-31B-it,230efe8c666cde62191d222c24db8234f0a629dd70e5ebdfa928ffbc206b507d,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,968994681,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0101|Social justice|distrust_post|replicate_1,F-12356a2fff6d0c8aa7f3bca99387a15430be0fd8,F,target,F0101,Social justice,distrust_post,1,google/gemma-4-31B-it,b0c45ee0d7a6e6c3c7f632bc3d11b8ec955c64e20ff804bfcbe9a8f4bdbd1dbf,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,601350378,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0101|Social justice|funding_perceptions|replicate_1,F-323747cc87d6e6f7d56aff38718ef8d0e52f01bc,F,target,F0101,Social justice,funding_perceptions,1,google/gemma-4-31B-it,2bcd2bccaadda4a6ab0099af412c8209795d6c147ca73353e215181c8c1e6d1b,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1816491664,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0101|Social justice|policy_role_mean|replicate_1,F-a758c833d642d72f7298a37ddf8bd267cd9230e4,F,target,F0101,Social justice,policy_role_mean,1,google/gemma-4-31B-it,81080c4d5f6b57fb8430170d3f83056421c1637ff0648bf82f52561e1e0c0137,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,619997081,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0101|Social justice|inst_trust_mean|replicate_1,F-64e2dc027b70af110ebf179839bbafbd84dff31e,F,target,F0101,Social justice,inst_trust_mean,1,google/gemma-4-31B-it,fb43497f713af1e0e5a4bcac721bb2e0c47a5754bbebefb9f59f2b7d051163c6,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1161193239,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0101|Social justice|belief_post|replicate_1,F-7e2a60ce166f9c5f59a0ad350fbf14ffd27dd139,F,target,F0101,Social justice,belief_post,1,google/gemma-4-31B-it,445c6f22835b3629d31fbfe9f71f96fcb3fe74d4d89be4c5ee44345794e43cc1,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,314859005,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0101|Social justice|concern_mean|replicate_1,F-0ded47ef8a4bf7ed252bac6968f738fae9e7b8d5,F,target,F0101,Social justice,concern_mean,1,google/gemma-4-31B-it,f7123c4468e79a495f1bcb6cc9f70f6c003d296a67efb103175af31d73204cb2,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,640059340,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0101|Social justice|policy_general|replicate_1,F-f0780c243946fcf60a987a7a8f9a4fe5a3756ca2,F,target,F0101,Social justice,policy_general,1,google/gemma-4-31B-it,81280d67e37cf0c3d7b5a676eaa333d2f17952942fb1a5663c7281c4b07b749e,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,439817538,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0101|Social justice|policy_specific_mean|replicate_1,F-d4ab1f02915b0ae19bb4cd287a815121ea19855a,F,target,F0101,Social justice,policy_specific_mean,1,google/gemma-4-31B-it,c9ebaf263ba480ac05d4ebb71450a5e8a78e43ed7cc35ce0bfe3b00ecff9c0da,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,984697065,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0101|Social justice|behavior_mean|replicate_1,F-6b482491fc658260d1735d84f21355c961a8ab1f,F,target,F0101,Social justice,behavior_mean,1,google/gemma-4-31B-it,eeba59e7b379edb752a216c5bf93483d97d4a48103a0357eec3186eea23d75a8,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1391840133,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0101|Social justice|donation_ams|replicate_1,F-ac50e3ebc230313824d8e5a3b19eb9a3063ffabf,F,target,F0101,Social justice,donation_ams,1,google/gemma-4-31B-it,fe5b7985f11d04b919065692ff038f519b2654a83b3c219fa1bd4c7d410a8263,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,449968402,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0101|Social justice|newsletter_signup|replicate_1,F-4b522d9eff796553da4b1719fc7382ea6f863083,F,target,F0101,Social justice,newsletter_signup,1,google/gemma-4-31B-it,6e1fe012597b5b13a73b4d590fe7ee9e7e8b96464ef080be21d28bc6cf07cfbd,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,371048594,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
