request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,engine_config_hash
G|LP0299|Oil industry misinformation|replicate_2|fmt_v2,G-3afc72ad7e10fdad082a7da59190f35e21da53e4,G,target,LP0299,Oil industry misinformation,full_questionnaire,2,google/gemma-4-31B-it,ca2b1ee2f947bffac936861fbf0684833ce81f378c7faf77fe0f42d74c3f41d9,f6e79632b071296a8163c418ba80cacd2272850a3d280064326088189590fa0d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1946805000,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""trust_post"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""distrust_post"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""funding_5_raw"", ""Q025"": ""newsletter_signup"", ""Q026"": ""donation_ams"", ""Q027"": ""policy_specific_1"", ""Q028"": ""policy_specific_2"", ""Q029"": ""policy_specific_3"", ""Q030"": ""policy_specific_4"", ""Q031"": ""policy_specific_5"", ""Q032"": ""policy_specific_6"", ""Q033"": ""policy_specific_7"", ""Q034"": ""behavior_meat"", ""Q035"": ""behavior_transport"", ""Q036"": ""behavior_solar"", ""Q037"": ""behavior_fly"", ""Q038"": ""behavior_talk"", ""Q039"": ""behavior_donate"", ""Q040"": ""belief_post"", ""Q041"": ""policy_general"", ""Q042"": ""concern_1"", ""Q043"": ""concern_2"", ""Q044"": ""concern_3""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0300|High public trust|replicate_2|fmt_v2,G-25647f0b8c6d3739ee63211c0b8665780714ca36,G,target,LP0300,High public trust,full_questionnaire,2,google/gemma-4-31B-it,07a4eeed58e925048c03e1a9156e9edab4181d4a7cecfc87aaa7ebde31162787,d0d6663219ebf6df8bbf2c5dacff19cf68d18e8c42ec05a88dfa5a73c1f5c8f4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1463170384,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""newsletter_signup"", ""Q015"": ""inst_trust_epa"", ""Q016"": ""inst_trust_nasa"", ""Q017"": ""inst_trust_noaa"", ""Q018"": ""inst_trust_universities"", ""Q019"": ""inst_trust_federal_gov"", ""Q020"": ""policy_role_1"", ""Q021"": ""policy_role_2"", ""Q022"": ""policy_role_3"", ""Q023"": ""policy_role_4"", ""Q024"": ""donation_ams"", ""Q025"": ""distrust_post"", ""Q026"": ""trust_post"", ""Q027"": ""policy_specific_1"", ""Q028"": ""policy_specific_2"", ""Q029"": ""policy_specific_3"", ""Q030"": ""policy_specific_4"", ""Q031"": ""policy_specific_5"", ""Q032"": ""policy_specific_6"", ""Q033"": ""policy_specific_7"", ""Q034"": ""belief_post"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""behavior_meat"", ""Q039"": ""behavior_transport"", ""Q040"": ""behavior_solar"", ""Q041"": ""behavior_fly"", ""Q042"": ""behavior_talk"", ""Q043"": ""behavior_donate"", ""Q044"": ""policy_general""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0300|Measurement & modeling (2)|replicate_2|fmt_v2,G-96a83287eeb3f6f4333e68cee0a50339ca17539b,G,target,LP0300,Measurement & modeling (2),full_questionnaire,2,google/gemma-4-31B-it,0e01be97607435004cd2b75d688c0f9f8bb80946cffc677cdb61f84438fc01f8,d0d6663219ebf6df8bbf2c5dacff19cf68d18e8c42ec05a88dfa5a73c1f5c8f4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,470047750,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""newsletter_signup"", ""Q015"": ""inst_trust_epa"", ""Q016"": ""inst_trust_nasa"", ""Q017"": ""inst_trust_noaa"", ""Q018"": ""inst_trust_universities"", ""Q019"": ""inst_trust_federal_gov"", ""Q020"": ""policy_role_1"", ""Q021"": ""policy_role_2"", ""Q022"": ""policy_role_3"", ""Q023"": ""policy_role_4"", ""Q024"": ""donation_ams"", ""Q025"": ""distrust_post"", ""Q026"": ""trust_post"", ""Q027"": ""policy_specific_1"", ""Q028"": ""policy_specific_2"", ""Q029"": ""policy_specific_3"", ""Q030"": ""policy_specific_4"", ""Q031"": ""policy_specific_5"", ""Q032"": ""policy_specific_6"", ""Q033"": ""policy_specific_7"", ""Q034"": ""belief_post"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""behavior_meat"", ""Q039"": ""behavior_transport"", ""Q040"": ""behavior_solar"", ""Q041"": ""behavior_fly"", ""Q042"": ""behavior_talk"", ""Q043"": ""behavior_donate"", ""Q044"": ""policy_general""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0300|Peer-review|replicate_2|fmt_v2,G-75f1a6776beeb26cdfe103391a63ca492c84b781,G,target,LP0300,Peer-review,full_questionnaire,2,google/gemma-4-31B-it,fcda4baefcf71948e413b8f7358f1c1fa7e017d0e0cb9d18bec9ca7884d02585,d0d6663219ebf6df8bbf2c5dacff19cf68d18e8c42ec05a88dfa5a73c1f5c8f4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1473380188,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""funding_5_raw"", ""Q014"": ""newsletter_signup"", ""Q015"": ""inst_trust_epa"", ""Q016"": ""inst_trust_nasa"", ""Q017"": ""inst_trust_noaa"", ""Q018"": ""inst_trust_universities"", ""Q019"": ""inst_trust_federal_gov"", ""Q020"": ""policy_role_1"", ""Q021"": ""policy_role_2"", ""Q022"": ""policy_role_3"", ""Q023"": ""policy_role_4"", ""Q024"": ""donation_ams"", ""Q025"": ""distrust_post"", ""Q026"": ""trust_post"", ""Q027"": ""policy_specific_1"", ""Q028"": ""policy_specific_2"", ""Q029"": ""policy_specific_3"", ""Q030"": ""policy_specific_4"", ""Q031"": ""policy_specific_5"", ""Q032"": ""policy_specific_6"", ""Q033"": ""policy_specific_7"", ""Q034"": ""belief_post"", ""Q035"": ""concern_1"", ""Q036"": ""concern_2"", ""Q037"": ""concern_3"", ""Q038"": ""behavior_meat"", ""Q039"": ""behavior_transport"", ""Q040"": ""behavior_solar"", ""Q041"": ""behavior_fly"", ""Q042"": ""behavior_talk"", ""Q043"": ""behavior_donate"", ""Q044"": ""policy_general""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0301|Model accuracy|replicate_2|fmt_v2,G-17e5c9059ac86bce1d027c9713d40b942d88051a,G,target,LP0301,Model accuracy,full_questionnaire,2,google/gemma-4-31B-it,d67ac6b7bc1e7eda85656eeb1013f7c0480830b169dfa1abf00e1eec7d243642,b92a25292afc48641f65e2448e0fa23113a9871580d50dd180b962287fe34a57,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1251212761,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""policy_role_1"", ""Q014"": ""policy_role_2"", ""Q015"": ""policy_role_3"", ""Q016"": ""policy_role_4"", ""Q017"": ""trust_post"", ""Q018"": ""newsletter_signup"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""distrust_post"", ""Q025"": ""funding_5_raw"", ""Q026"": ""donation_ams"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""policy_specific_1"", ""Q037"": ""policy_specific_2"", ""Q038"": ""policy_specific_3"", ""Q039"": ""policy_specific_4"", ""Q040"": ""policy_specific_5"", ""Q041"": ""policy_specific_6"", ""Q042"": ""policy_specific_7"", ""Q043"": ""policy_general"", ""Q044"": ""belief_post""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0301|Portrait Prof. Cherry|replicate_2|fmt_v2,G-fd24618e17a8551faa3baacbf6159aaf687d86b4,G,target,LP0301,Portrait Prof. Cherry,full_questionnaire,2,google/gemma-4-31B-it,cc05a313a97bc49bae0977bc5bd1ac3c8aba7c38cb9a52ad19eb78511f4d8965,b92a25292afc48641f65e2448e0fa23113a9871580d50dd180b962287fe34a57,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,301013055,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""policy_role_1"", ""Q014"": ""policy_role_2"", ""Q015"": ""policy_role_3"", ""Q016"": ""policy_role_4"", ""Q017"": ""trust_post"", ""Q018"": ""newsletter_signup"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""distrust_post"", ""Q025"": ""funding_5_raw"", ""Q026"": ""donation_ams"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""concern_1"", ""Q034"": ""concern_2"", ""Q035"": ""concern_3"", ""Q036"": ""policy_specific_1"", ""Q037"": ""policy_specific_2"", ""Q038"": ""policy_specific_3"", ""Q039"": ""policy_specific_4"", ""Q040"": ""policy_specific_5"", ""Q041"": ""policy_specific_6"", ""Q042"": ""policy_specific_7"", ""Q043"": ""policy_general"", ""Q044"": ""belief_post""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0304|Funding|replicate_2|fmt_v2,G-ef18981c95332863043491bc7003b21a22d60951,G,target,LP0304,Funding,full_questionnaire,2,google/gemma-4-31B-it,eea5bf5b419d56673c69cbfc1ae8f3f39bb88931b920222f1125d0c1948a692e,dd25b57558baa48c752efb9f8ed1ed973491d2faae229c4d74096b3984a3f55d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1935956127,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""policy_role_1"", ""Q014"": ""policy_role_2"", ""Q015"": ""policy_role_3"", ""Q016"": ""policy_role_4"", ""Q017"": ""donation_ams"", ""Q018"": ""distrust_post"", ""Q019"": ""trust_post"", ""Q020"": ""inst_trust_epa"", ""Q021"": ""inst_trust_nasa"", ""Q022"": ""inst_trust_noaa"", ""Q023"": ""inst_trust_universities"", ""Q024"": ""inst_trust_federal_gov"", ""Q025"": ""newsletter_signup"", ""Q026"": ""funding_5_raw"", ""Q027"": ""policy_specific_1"", ""Q028"": ""policy_specific_2"", ""Q029"": ""policy_specific_3"", ""Q030"": ""policy_specific_4"", ""Q031"": ""policy_specific_5"", ""Q032"": ""policy_specific_6"", ""Q033"": ""policy_specific_7"", ""Q034"": ""behavior_meat"", ""Q035"": ""behavior_transport"", ""Q036"": ""behavior_solar"", ""Q037"": ""behavior_fly"", ""Q038"": ""behavior_talk"", ""Q039"": ""behavior_donate"", ""Q040"": ""policy_general"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0306|Model accuracy|replicate_2|fmt_v2,G-0d5affa4bb47115e09a117fc13a6ab197592fe31,G,target,LP0306,Model accuracy,full_questionnaire,2,google/gemma-4-31B-it,4e55abb3dc769ac352398dcf6d4497dd70ea34cc12f7c6d7073ec2b0a1b506c3,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1442648231,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""newsletter_signup"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""funding_5_raw"", ""Q019"": ""trust_post"", ""Q020"": ""inst_trust_epa"", ""Q021"": ""inst_trust_nasa"", ""Q022"": ""inst_trust_noaa"", ""Q023"": ""inst_trust_universities"", ""Q024"": ""inst_trust_federal_gov"", ""Q025"": ""distrust_post"", ""Q026"": ""donation_ams"", ""Q027"": ""policy_general"", ""Q028"": ""concern_1"", ""Q029"": ""concern_2"", ""Q030"": ""concern_3"", ""Q031"": ""policy_specific_1"", ""Q032"": ""policy_specific_2"", ""Q033"": ""policy_specific_3"", ""Q034"": ""policy_specific_4"", ""Q035"": ""policy_specific_5"", ""Q036"": ""policy_specific_6"", ""Q037"": ""policy_specific_7"", ""Q038"": ""belief_post"", ""Q039"": ""behavior_meat"", ""Q040"": ""behavior_transport"", ""Q041"": ""behavior_solar"", ""Q042"": ""behavior_fly"", ""Q043"": ""behavior_talk"", ""Q044"": ""behavior_donate""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0306|Portrait Prof. Cherry|replicate_2|fmt_v2,G-fbc27f6b67954cfd5e6bd8b1c71af84ee28c4a8d,G,target,LP0306,Portrait Prof. Cherry,full_questionnaire,2,google/gemma-4-31B-it,128d64e2775994ea6c4832e9e3ff96e60020a8c8158f9ff6af8c39a8041733f6,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1595558871,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""newsletter_signup"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""funding_5_raw"", ""Q019"": ""trust_post"", ""Q020"": ""inst_trust_epa"", ""Q021"": ""inst_trust_nasa"", ""Q022"": ""inst_trust_noaa"", ""Q023"": ""inst_trust_universities"", ""Q024"": ""inst_trust_federal_gov"", ""Q025"": ""distrust_post"", ""Q026"": ""donation_ams"", ""Q027"": ""policy_general"", ""Q028"": ""concern_1"", ""Q029"": ""concern_2"", ""Q030"": ""concern_3"", ""Q031"": ""policy_specific_1"", ""Q032"": ""policy_specific_2"", ""Q033"": ""policy_specific_3"", ""Q034"": ""policy_specific_4"", ""Q035"": ""policy_specific_5"", ""Q036"": ""policy_specific_6"", ""Q037"": ""policy_specific_7"", ""Q038"": ""belief_post"", ""Q039"": ""behavior_meat"", ""Q040"": ""behavior_transport"", ""Q041"": ""behavior_solar"", ""Q042"": ""behavior_fly"", ""Q043"": ""behavior_talk"", ""Q044"": ""behavior_donate""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0309|Former skeptics|replicate_2|fmt_v2,G-08cea2fff401cd2ea6a3f9aee1c206a2965d6d02,G,target,LP0309,Former skeptics,full_questionnaire,2,google/gemma-4-31B-it,19b7ce5aff364ab0f9e281143f37f4fc674c3b98d0ff627ba1c864ee1d81e1da,11493604706794d63835530fa42668773c9769ba6a103753272c0e0a8193a9c0,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,94311214,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""distrust_post"", ""Q014"": ""trust_post"", ""Q015"": ""inst_trust_epa"", ""Q016"": ""inst_trust_nasa"", ""Q017"": ""inst_trust_noaa"", ""Q018"": ""inst_trust_universities"", ""Q019"": ""inst_trust_federal_gov"", ""Q020"": ""policy_role_1"", ""Q021"": ""policy_role_2"", ""Q022"": ""policy_role_3"", ""Q023"": ""policy_role_4"", ""Q024"": ""newsletter_signup"", ""Q025"": ""funding_5_raw"", ""Q026"": ""donation_ams"", ""Q027"": ""policy_general"", ""Q028"": ""behavior_meat"", ""Q029"": ""behavior_transport"", ""Q030"": ""behavior_solar"", ""Q031"": ""behavior_fly"", ""Q032"": ""behavior_talk"", ""Q033"": ""behavior_donate"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""belief_post"", ""Q042"": ""concern_1"", ""Q043"": ""concern_2"", ""Q044"": ""concern_3""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0309|Funding|replicate_2|fmt_v2,G-88554c3ea575f47ce41ed82fa3005cfb37c6ac03,G,target,LP0309,Funding,full_questionnaire,2,google/gemma-4-31B-it,a74999cd7ae5fc63822376820fcb5b6ba2dea125592790a38a82019942d97182,11493604706794d63835530fa42668773c9769ba6a103753272c0e0a8193a9c0,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,908102907,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""distrust_post"", ""Q014"": ""trust_post"", ""Q015"": ""inst_trust_epa"", ""Q016"": ""inst_trust_nasa"", ""Q017"": ""inst_trust_noaa"", ""Q018"": ""inst_trust_universities"", ""Q019"": ""inst_trust_federal_gov"", ""Q020"": ""policy_role_1"", ""Q021"": ""policy_role_2"", ""Q022"": ""policy_role_3"", ""Q023"": ""policy_role_4"", ""Q024"": ""newsletter_signup"", ""Q025"": ""funding_5_raw"", ""Q026"": ""donation_ams"", ""Q027"": ""policy_general"", ""Q028"": ""behavior_meat"", ""Q029"": ""behavior_transport"", ""Q030"": ""behavior_solar"", ""Q031"": ""behavior_fly"", ""Q032"": ""behavior_talk"", ""Q033"": ""behavior_donate"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""belief_post"", ""Q042"": ""concern_1"", ""Q043"": ""concern_2"", ""Q044"": ""concern_3""}",standard,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
