request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0126|control|behavior_mean|replicate_1,F-79cd31b26e8594acd99150f1845b4cba6893231f,F,target,F0126,control,behavior_mean,1,google/gemma-4-31B-it,086d8bde87107e36d7486d82df991154f8eab116436715aec1aaf3032aedcac0,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1646262290,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0126|control|donation_ams|replicate_1,F-791fbf4706d2208cc7b4f2a5c9a4185d0e19bbab,F,target,F0126,control,donation_ams,1,google/gemma-4-31B-it,e25fe3c7b176acf803de6a77178b32957ccca3c31062adcb0ede8a9132dc89a8,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2031197979,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0126|control|newsletter_signup|replicate_1,F-5b791a17d019afaab314cdd0e00faa8d23361f71,F,target,F0126,control,newsletter_signup,1,google/gemma-4-31B-it,02f1269a72e1f1d75caa47c1ba0e53983978a7c6f55a74dc279e9e82d698e194,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,118219739,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0126|Corporate reliance|trust_multidimensional|replicate_1,F-c9b4bc9cbf0102f3c600f551203bc66984dbf5c1,F,target,F0126,Corporate reliance,trust_multidimensional,1,google/gemma-4-31B-it,b8791a5af296213d89bce7d75ce2584394d1c19a93b8daf379cab5eb855ad675,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1382710319,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0126|Corporate reliance|trust_post|replicate_1,F-e1f96521e229b98e862dbc194a768e9db4c9ed0d,F,target,F0126,Corporate reliance,trust_post,1,google/gemma-4-31B-it,bb62f0bce7f24e5e5cf1203200a2e2c639eec05d46686c5b29d58bf576c5d8db,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,639402965,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0126|Corporate reliance|distrust_post|replicate_1,F-312e923f31448c9b9f22aa165d9bdda97079ed83,F,target,F0126,Corporate reliance,distrust_post,1,google/gemma-4-31B-it,451312d295fb7d6320dfd0f7cf0d21dd9e6df31f931c350c5674a28aca2647b0,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,329363738,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0126|Corporate reliance|funding_perceptions|replicate_1,F-208d617ee7cf017cfda33ac32f564f101492ec5b,F,target,F0126,Corporate reliance,funding_perceptions,1,google/gemma-4-31B-it,65fe80e7b34927afca08f5032ae8a61ddba7c84dea00055b37af0d715ad2c6ba,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,686408826,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0126|Corporate reliance|policy_role_mean|replicate_1,F-b8aaca46ef753571e0433bf756d7ba3fabad0986,F,target,F0126,Corporate reliance,policy_role_mean,1,google/gemma-4-31B-it,8303fe100e8d6193c17ef4e4a4e90ca53367f311af1cdedbcec3acb0e3059ceb,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1623902721,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0126|Corporate reliance|inst_trust_mean|replicate_1,F-9764cc5de03b985fed4d292b0de375dc8d281feb,F,target,F0126,Corporate reliance,inst_trust_mean,1,google/gemma-4-31B-it,c46e4b363bb5235d2985ae9ef59f83da66eb85b136ba9d2eb23c12b7423b0b43,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,251998493,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0126|Corporate reliance|belief_post|replicate_1,F-d4405bf1d4b7619aed72bf3ab4fcde3f9d4d62b1,F,target,F0126,Corporate reliance,belief_post,1,google/gemma-4-31B-it,0d9db1cf8825388decd602b8955d5197f58c31554000c101407d9ae3e9805e76,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2100828544,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0126|Corporate reliance|concern_mean|replicate_1,F-0c8838d5f85cee75ac3da1365c3eba4226fdea15,F,target,F0126,Corporate reliance,concern_mean,1,google/gemma-4-31B-it,0b4df7156fa45ca16052d1e5c8824ddf60bcb1ed227e765878bb0906fe9a7ae3,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,292380705,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0126|Corporate reliance|policy_general|replicate_1,F-61474178230bf995ad74a94cc4a398a3491d1d4d,F,target,F0126,Corporate reliance,policy_general,1,google/gemma-4-31B-it,877fe7f578586f6f699a8fab5b736d012fd67613cb5c4351fb217181c1137803,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1704623238,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0126|Corporate reliance|policy_specific_mean|replicate_1,F-bd5fe0a45fbfb2879f9814dd05c4539073ee8100,F,target,F0126,Corporate reliance,policy_specific_mean,1,google/gemma-4-31B-it,66ec1b4de5f88c2f3d3ee28f32d1b97e8b14c4484b27c1a8676e3b4774734a21,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1518302162,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0126|Corporate reliance|behavior_mean|replicate_1,F-7bcb99fefd28cfd53dd004a0d138960de9533bb3,F,target,F0126,Corporate reliance,behavior_mean,1,google/gemma-4-31B-it,34d5173f5910df4dffa5bd6180387032f1d2f78c20f596ce7072f7b94034617a,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1958740948,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0126|Corporate reliance|donation_ams|replicate_1,F-b5394d9928197aaa1e864a95a7fea613a4b61eaa,F,target,F0126,Corporate reliance,donation_ams,1,google/gemma-4-31B-it,5ff855f8075c8f609f1e07aee852b80b4ebe30530f14df3e8ab13f80f5617a90,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,311170527,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0126|Corporate reliance|newsletter_signup|replicate_1,F-5697c2e1edd53a7b7ef13186627627414d36fd98,F,target,F0126,Corporate reliance,newsletter_signup,1,google/gemma-4-31B-it,7a628a79044919e584b6105ef89172ad684d02032dc3a2704ac8994a0cbe89e1,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,453296192,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0126|Social justice|trust_multidimensional|replicate_1,F-d0a718bf54739f8c804153998da4e16942940069,F,target,F0126,Social justice,trust_multidimensional,1,google/gemma-4-31B-it,0d9440a8470f21a3a737208d2448a67d278068b6874a23390350cb7ab447fc46,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1975636237,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0126|Social justice|trust_post|replicate_1,F-2faf0e8be23b2f740b648e9cfc07da102f2c6330,F,target,F0126,Social justice,trust_post,1,google/gemma-4-31B-it,e0be9f740cac0d5a3afe3629a3321a8f43981180c714933591c31bea2ae8792e,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1100565644,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0126|Social justice|distrust_post|replicate_1,F-bf30863e1fea0cd3a07e591e8d35b331e2abc135,F,target,F0126,Social justice,distrust_post,1,google/gemma-4-31B-it,bdf465c6cbe7b717571bd2fe2ed99e6ebd441d6c3c9644fb96ffe06e633e2efd,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,508238162,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0126|Social justice|funding_perceptions|replicate_1,F-cf6ad5ec634f66eb2d0fcbf99294d8f895687d39,F,target,F0126,Social justice,funding_perceptions,1,google/gemma-4-31B-it,895d017da1f9fca52f21789798df4067ff75df33d22e47e0824b624b6cdce1e2,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,35984071,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0126|Social justice|policy_role_mean|replicate_1,F-e8a504c7572e24f9ce527ae6338c9fbd850f5374,F,target,F0126,Social justice,policy_role_mean,1,google/gemma-4-31B-it,1647113cfab34d8b8518ab033c15dd2547b37f43b5d5a6a1333e86c81b8db9bc,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,678964875,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0126|Social justice|inst_trust_mean|replicate_1,F-620549f72e81f57dc4301e1ed6fb0ba40ddb30b3,F,target,F0126,Social justice,inst_trust_mean,1,google/gemma-4-31B-it,03f504eb921fb8d97e76144b6e2f51432ae6a62d04426dc392b47d649d634579,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1921812844,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0126|Social justice|belief_post|replicate_1,F-5aa557c90bad256a86656dbdb78c1c7033445f74,F,target,F0126,Social justice,belief_post,1,google/gemma-4-31B-it,abc7e540c68076758a69f6da072ac47041f3ccbe2add0a46297044f915ee783e,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1089983741,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0126|Social justice|concern_mean|replicate_1,F-aefb387f4ed3994d327abab6790c5fe6bcd0dbf9,F,target,F0126,Social justice,concern_mean,1,google/gemma-4-31B-it,443f195258eb021cac36ad9424c19a4f7630b38fffed448d10ac7739e02b56af,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,751438414,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0126|Social justice|policy_general|replicate_1,F-3a310b3323d20e54d4fda0b167ebb78d5ebca474,F,target,F0126,Social justice,policy_general,1,google/gemma-4-31B-it,ee50f7072094f5bbdd6451e03c0f68d684e5f7f2007e08b84867341eb12d1a22,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,406070459,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0126|Social justice|policy_specific_mean|replicate_1,F-f8c9ef5e7d171b5ccc4b3d252ab02285d1e2be2d,F,target,F0126,Social justice,policy_specific_mean,1,google/gemma-4-31B-it,ad91c73736759d2b628a132a9e7ba3090baa322a3b1604685de56df75caabc0a,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1856698908,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0126|Social justice|behavior_mean|replicate_1,F-ad44c029529161cf42f9307b635a21443830c3a6,F,target,F0126,Social justice,behavior_mean,1,google/gemma-4-31B-it,d17bcf097eeeb245b9f4117aaff0ff2b3bc8d17ffb740e2699067bf0e9bb852e,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,756736548,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0126|Social justice|donation_ams|replicate_1,F-b1e317a4a879e3319fbdfd25d2c37059d797307b,F,target,F0126,Social justice,donation_ams,1,google/gemma-4-31B-it,860fb567ebe4fe3cf3cdea5df0542dea72642aa044ff714b0b6711077f8e9c29,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,205525629,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0126|Social justice|newsletter_signup|replicate_1,F-eb4ea0d3dd65fef8824e0213df2db5fe0fc8dd0f,F,target,F0126,Social justice,newsletter_signup,1,google/gemma-4-31B-it,8dc8957da8230db94747320ce14b47912b06e06eb58e5aa82a08f005a14872ce,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,872628387,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
